,trip_hours,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,age,member_gender,bike_share_for_all_trip
4932,0.07,2019-02-28 14:36:12.075,2019-02-28 14:40:21.485,58.0,Market St at 10th St,37.776619,-122.417385,41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,5341,Subscriber,23.0,Male,No
4936,0.07,2019-02-28 14:35:39.077,2019-02-28 14:39:36.987,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,4370,Subscriber,55.0,Male,No
4941,0.2,2019-02-28 14:25:51.656,2019-02-28 14:38:07.067,58.0,Market St at 10th St,37.776619,-122.417385,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,5825,Subscriber,35.0,Other,No
4957,0.49,2019-02-28 14:06:32.304,2019-02-28 14:35:43.638,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,142.0,Guerrero Park,37.745738796183325,-122.42214024066924,6477,Subscriber,41.0,Male,No
4974,0.12,2019-02-28 14:25:49.840,2019-02-28 14:32:51.868,58.0,Market St at 10th St,37.776619,-122.417385,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,4730,Subscriber,39.0,Female,No
5022,0.21,2019-02-28 14:12:00.585,2019-02-28 14:24:36.845,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,56.0,Koshland Park,37.77341396997343,-122.427316904068,5557,Subscriber,38.0,Male,No
5052,0.13,2019-02-28 14:11:21.020,2019-02-28 14:19:21.384,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,26.0,1st St at Folsom St,37.78729,-122.39438,5325,Subscriber,32.0,Male,No
5060,0.13,2019-02-28 14:09:26.775,2019-02-28 14:17:15.973,58.0,Market St at 10th St,37.776619,-122.417385,85.0,Church St at Duboce Ave,37.7700831,-122.4291557,3688,Subscriber,59.0,Female,No
5064,0.12,2019-02-28 14:08:49.539,2019-02-28 14:16:15.028,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,58.0,Market St at 10th St,37.776619,-122.417385,4730,Subscriber,40.0,Male,No
5070,0.19,2019-02-28 14:04:12.079,2019-02-28 14:15:21.062,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,63.0,Bryant St at 6th St,37.775910222333366,-122.40257500673576,6389,Customer,37.0,Male,No
5075,0.16,2019-02-28 14:04:59.769,2019-02-28 14:14:31.604,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,58.0,Market St at 10th St,37.776619,-122.417385,5825,Subscriber,22.0,Female,No
5076,0.07,2019-02-28 14:10:17.933,2019-02-28 14:14:23.202,58.0,Market St at 10th St,37.776619,-122.417385,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,2741,Subscriber,46.0,Female,No
5095,0.21,2019-02-28 13:57:45.560,2019-02-28 14:10:25.051,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5558,Subscriber,29.0,Female,No
5101,0.19,2019-02-28 13:57:49.965,2019-02-28 14:09:31.903,58.0,Market St at 10th St,37.776619,-122.417385,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,5458,Subscriber,23.0,Female,No
5103,0.17,2019-02-28 13:59:05.049,2019-02-28 14:09:10.748,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,4824,Subscriber,50.0,Female,No
5132,0.07,2019-02-28 14:01:20.892,2019-02-28 14:05:18.683,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,14.0,Clay St at Battery St,37.795001,-122.39997,6106,Subscriber,39.0,Male,No
5146,0.19,2019-02-28 13:51:28.486,2019-02-28 14:02:55.399,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,6188,Subscriber,32.0,Female,No
5171,0.06,2019-02-28 13:55:09.743,2019-02-28 13:58:53.480,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,6095,Subscriber,50.0,Male,No
5189,0.27,2019-02-28 13:40:58.301,2019-02-28 13:56:57.089,58.0,Market St at 10th St,37.776619,-122.417385,27.0,Beale St at Harrison St,37.7880593,-122.3918648,2664,Subscriber,39.0,Male,No
5224,0.06,2019-02-28 13:44:56.387,2019-02-28 13:48:30.547,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,23.0,The Embarcadero at Steuart St,37.791464,-122.391034,5382,Subscriber,50.0,Female,No
5227,0.08,2019-02-28 13:43:06.613,2019-02-28 13:48:01.025,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,27.0,Beale St at Harrison St,37.7880593,-122.3918648,5827,Subscriber,43.0,Male,No
5228,0.12,2019-02-28 13:40:26.409,2019-02-28 13:47:57.000,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,58.0,Market St at 10th St,37.776619,-122.417385,5458,Subscriber,39.0,Female,No
5229,0.2,2019-02-28 13:35:46.176,2019-02-28 13:47:56.252,58.0,Market St at 10th St,37.776619,-122.417385,81.0,Berry St at 4th St,37.77588,-122.39317,5526,Subscriber,40.0,Male,No
5231,0.15,2019-02-28 13:38:44.689,2019-02-28 13:47:49.962,58.0,Market St at 10th St,37.776619,-122.417385,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,5923,Subscriber,30.0,Male,No
5247,0.04,2019-02-28 13:43:44.050,2019-02-28 13:46:18.179,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.4084448814392,6139,Subscriber,60.0,Male,No
5261,0.18,2019-02-28 13:32:04.142,2019-02-28 13:42:34.800,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,5133,Subscriber,38.0,Female,No
5273,0.16,2019-02-28 13:30:36.902,2019-02-28 13:40:31.241,58.0,Market St at 10th St,37.776619,-122.417385,64.0,5th St at Brannan St,37.7767539,-122.3990176,4973,Subscriber,24.0,Male,No
5275,0.09,2019-02-28 13:34:55.265,2019-02-28 13:40:12.782,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,27.0,Beale St at Harrison St,37.7880593,-122.3918648,5237,Subscriber,51.0,Male,No
5276,0.23,2019-02-28 13:25:31.205,2019-02-28 13:39:36.197,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,6568,Customer,29.0,Female,No
5283,0.07,2019-02-28 13:33:51.382,2019-02-28 13:37:52.516,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,23.0,The Embarcadero at Steuart St,37.791464,-122.391034,5382,Subscriber,50.0,Female,No
5287,0.22,2019-02-28 13:23:24.397,2019-02-28 13:36:55.009,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.4084448814392,4644,Subscriber,55.0,Male,Yes
5293,0.04,2019-02-28 13:33:54.312,2019-02-28 13:36:36.513,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,5804,Subscriber,42.0,Male,No
5303,1.09,2019-02-28 12:28:09.575,2019-02-28 13:33:34.742,58.0,Market St at 10th St,37.776619,-122.417385,72.0,Page St at Scott St,37.772406,-122.4356498,5000,Subscriber,33.0,Male,No
5309,0.14,2019-02-28 13:24:29.371,2019-02-28 13:32:39.940,58.0,Market St at 10th St,37.776619,-122.417385,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,2566,Subscriber,50.0,Male,No
